FILIAL;NOTA;PROD;DESCRICAO;NBM;DATA;OPERACAO;QT;PRECOVENDA;TOTAL;USUARIO;PRECO_TABELA;SITTRIBUT;CODEPTO;DESCRICAODEPTO;CODFORNEC;FORNECEDOR;CODFISCAL
6;240890;959;REFRIGERANTE COCA COLA 350ML;22021000;2021;S;2;2,69;5,38;4238;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
9;225425;959;REFRIGERANTE COCA COLA 350ML;22021000;2021;S;2;2,69;5,38;4458;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
9;186516;959;REFRIGERANTE COCA COLA 350ML;22021000;2021;S;1;2,69;2,69;4559;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
9;225532;959;REFRIGERANTE COCA COLA 350ML;22021000;2021;S;1;2,69;2,69;4458;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
9;186647;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;1;2,69;2,69;4457;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
13;162937;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;6;2,69;16,14;4613;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
6;236905;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;6;2,69;16,14;4243;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
13;219262;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;6;2,69;16,14;4530;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
9;67757;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;1;2,69;2,69;4457;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
6;223814;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;4;2,69;10,76;4296;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
13;202775;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;12;2,69;32,28;4585;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
6;223822;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;18;2,69;48,42;4296;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
6;240946;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;1;2,69;2,69;4589;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
9;146543;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;1;2,69;2,69;4609;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
13;219244;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;12;2,69;32,28;4530;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
9;186570;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;1;2,69;2,69;4559;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
9;225416;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;2;2,69;5,38;4458;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
6;302963;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;2;2,69;5,38;4411;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
9;229778;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;2;2,69;5,38;4578;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
9;145288;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;3;2,69;8,07;4339;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
6;236908;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;1;2,69;2,69;4243;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
6;2522;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;1;2,69;2,69;4420;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
13;154051;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;3;2,69;8,07;4414;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
6;237001;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;6;2,69;16,14;4243;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
6;302915;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;1;2,69;2,69;4307;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
6;302915;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;1;2,69;2,69;4307;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
13;110509;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;1;2,69;2,69;4551;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
9;146508;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;1;2,69;2,69;4550;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
9;146562;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;3;2,69;8,07;4609;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
13;185440;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;10;2,69;26,9;4404;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
13;219141;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;6;2,69;16,14;4530;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
13;120504;958;REFRIG COCA COLA ZERO 350ML;22021000;2021;ET;240;2,25;540;1100;2,25;60;5;REFRIGERANTE;3;RECIFE MERCANTIL DE ALIMENTOS LTDA;1409
9;229650;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;1;2,69;2,69;4366;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
6;115303;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;6;2,69;16,14;4571;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
6;242677;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;1;2,69;2,69;4360;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
6;2457;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;1;2,69;2,69;4420;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
13;162908;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;2;2,69;5,38;4613;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
6;240923;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;1;2,69;2,69;4589;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
9;67800;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;1;2,69;2,69;4554;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
9;225500;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;1;2,69;2,69;4458;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
9;229697;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;1;2,69;2,69;4366;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
9;229697;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;1;2,69;2,69;4366;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
13;81509;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;5;2,69;13,45;4592;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
9;225488;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;3;2,69;8,07;4458;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
9;145406;958;REFRIGERANTE COCA COLA ZERO 350ML;22021000;2021;S;2;2,69;5,38;4457;2,69;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
6;241023;950;REFRIGERANTE FANTA 350ML;22021000;2021;S;1;2,35;2,35;4589;2,35;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
6;237024;950;REFRIGERANTE FANTA 350ML;22021000;2021;S;1;2,35;2,35;4243;2,35;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
6;237024;950;REFRIGERANTE FANTA 350ML;22021000;2021;S;1;2,35;2,35;4243;2,35;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
13;202852;950;REFRIGERANTE FANTA 350ML;22021000;2021;S;1;2,35;2,35;4602;2,35;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
6;240888;950;REFRIGERANTE FANTA 350ML;22021000;2021;S;1;2,35;2,35;4238;2,35;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
9;146440;950;REFRIGERANTE FANTA 350ML;22021000;2021;S;3;2,35;7,05;4550;2,35;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
6;240840;950;REFRIGERANTE FANTA 350ML;22021000;2021;S;1;2,35;2,35;4238;2,35;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
6;302912;950;REFRIGERANTE FANTA 350ML;22021000;2021;S;6;2,35;14,1;4307;2,35;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
13;219296;950;REFRIGERANTE FANTA 350ML;22021000;2021;S;1;2,35;2,35;4530;2,35;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
6;240891;950;REFRIGERANTE FANTA 350ML;22021000;2021;S;1;2,35;2,35;4238;2,35;60;5;REFRIGERANTE;3437;NORSA REFRIGERANTES LTDA.;5405
6;302950;989;CAFE SOLUVEL REFIL PILAO 50G;9011190;2021;S;1;3,19;3,19;4411;3,19;0;14;CAFE;4010;TRA DISTRIBUIDORA E LOGISTICA LTDA;5102
13;154120;989;CAFE SOLUVEL REFIL PILAO 50G;9011190;2021;S;1;3,3;3,3;4621;3,3;0;14;CAFE;4010;TRA DISTRIBUIDORA E LOGISTICA LTDA;5102
13;162819;989;CAFE SOLUVEL REFIL PILAO 50G;9011190;2021;S;1;3,3;3,3;4613;3,3;0;14;CAFE;4010;TRA DISTRIBUIDORA E LOGISTICA LTDA;5102
13;162819;989;CAFE SOLUVEL REFIL PILAO 50G;9011190;2021;S;1;3,3;3,3;4613;3,3;0;14;CAFE;4010;TRA DISTRIBUIDORA E LOGISTICA LTDA;5102
13;219371;984;CAFE VACUO PILAO 250G;9011190;2021;S;1;5,05;5,05;4530;5,05;0;14;CAFE;4010;TRA DISTRIBUIDORA E LOGISTICA LTDA;5102
6;302977;984;CAFE VACUO PILAO 250G;9011190;2021;S;1;5,05;5,05;4411;5,05;0;14;CAFE;4010;TRA DISTRIBUIDORA E LOGISTICA LTDA;5102
13;219185;984;CAFE VACUO PILAO 250G;9011190;2021;S;1;5,05;5,05;4530;5,05;0;14;CAFE;4010;TRA DISTRIBUIDORA E LOGISTICA LTDA;5102
13;202837;984;CAFE VACUO PILAO 250G;9011190;2021;S;1;5,05;5,05;4585;5,05;0;14;CAFE;4010;TRA DISTRIBUIDORA E LOGISTICA LTDA;5102
13;71642;984;CAFE VACUO PILAO 250G;9011190;2021;S;2;5,05;10,1;4414;5,05;0;14;CAFE;4010;TRA DISTRIBUIDORA E LOGISTICA LTDA;5102
13;219295;984;CAFE VACUO PILAO 250G;9011190;2021;S;1;5,05;5,05;4530;5,05;0;14;CAFE;4010;TRA DISTRIBUIDORA E LOGISTICA LTDA;5102
6;242695;984;CAFE VACUO PILAO 250G;9011190;2021;S;2;5,05;10,1;4360;5,05;0;14;CAFE;4010;TRA DISTRIBUIDORA E LOGISTICA LTDA;5102
6;236892;984;CAFE VACUO PILAO 250G;9011190;2021;S;1;5,05;5,05;4422;5,05;0;14;CAFE;4010;TRA DISTRIBUIDORA E LOGISTICA LTDA;5102
6;236951;984;CAFE VACUO PILAO 250G;9011190;2021;S;1;5,05;5,05;4243;5,05;0;14;CAFE;4010;TRA DISTRIBUIDORA E LOGISTICA LTDA;5102
6;223859;982;CAFE ALMOFADA PILAO 250G;9011190;2021;S;1;5,1;5,1;4566;5,1;0;14;CAFE;4010;TRA DISTRIBUIDORA E LOGISTICA LTDA;5102
9;225514;982;CAFE ALMOFADA PILAO 250G;9011190;2021;S;1;5,1;5,1;4458;5,1;0;14;CAFE;4010;TRA DISTRIBUIDORA E LOGISTICA LTDA;5102
6;236863;982;CAFE ALMOFADA PILAO 250G;9011190;2021;S;5;5,1;25,5;4422;5,1;0;14;CAFE;4010;TRA DISTRIBUIDORA E LOGISTICA LTDA;5102
9;186500;982;CAFE ALMOFADA PILAO 250G;9011190;2021;S;1;5,1;5,1;4559;5,1;0;14;CAFE;4010;TRA DISTRIBUIDORA E LOGISTICA LTDA;5102
9;229790;982;CAFE ALMOFADA PILAO 250G;9011190;2021;S;1;5,1;5,1;4578;5,1;0;14;CAFE;4010;TRA DISTRIBUIDORA E LOGISTICA LTDA;5102
9;225485;982;CAFE ALMOFADA PILAO 250G;9011190;2021;S;1;5,1;5,1;4458;5,1;0;14;CAFE;4010;TRA DISTRIBUIDORA E LOGISTICA LTDA;5102
6;236865;1128;DOCE CRISTALIZADO CAJU TAMBAU 400G;20079990;2021;S;1;6,5;6,5;4422;6,5;0;18;DOCE;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
13;202884;1126;DOCE CRISTALIZADO GOIABA TAMBAU 400G;20079990;2021;S;1;6,5;6,5;4602;6,5;0;18;DOCE;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
6;236874;1126;DOCE CRISTALIZADO GOIABA TAMBAU 400G;20079990;2021;S;1;6,5;6,5;4422;6,5;0;18;DOCE;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
13;202920;1112;DOCE GOIABA TAMBAU 600G;20079990;2021;S;1;4,79;4,79;4602;4,79;0;18;DOCE;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
6;2456;1110;DOCE BANAIABA TAMBAU 600G;20079990;2021;S;1;7,88;7,88;4420;7,88;0;18;DOCE;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
6;242819;882;GELEIA F/VERM QUEENSBERRY 320G;20079910;2021;S;1;19,9;19,9;4604;19,9;0;18;DOCE;61;HERO BRASIL S.A.;5102
6;223820;882;GELEIA F/VERM QUEENSBERRY 320G;20079910;2021;S;1;19,9;19,9;4296;19,9;0;18;DOCE;61;HERO BRASIL S.A.;5102
6;236966;882;GELEIA F/VERM QUEENSBERRY 320G;20079910;2021;S;1;19,9;19,9;4243;19,9;0;18;DOCE;61;HERO BRASIL S.A.;5102
13;202832;1132;MOSTARDA TAMBAU 180G;21033021;2021;S;1;3,69;3,69;4585;3,69;0;24;MOSTARDA;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
13;219134;1132;MOSTARDA TAMBAU 180G;21033021;2021;S;2;3,69;7,38;4530;3,69;0;24;MOSTARDA;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
6;223816;1132;MOSTARDA TAMBAU 180G;21033021;2021;S;1;4,28;4,28;4296;4,28;0;24;MOSTARDA;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
9;229714;1132;MOSTARDA TAMBAU 180G;21033021;2021;S;1;3,69;3,69;4366;3,69;0;24;MOSTARDA;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
6;242819;1173;MOLHO SHOYU TAMBAU 150ML;21031010;2021;S;1;2,89;2,89;4604;2,89;0;27;MOLHO;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
6;2562;1173;MOLHO SHOYU TAMBAU 150ML;21031010;2021;S;1;2,89;2,89;4420;2,89;0;27;MOLHO;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
13;81508;1173;MOLHO SHOYU TAMBAU 150ML;21031010;2021;S;1;2,89;2,89;4592;2,89;0;27;MOLHO;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
6;236874;1173;MOLHO SHOYU TAMBAU 150ML;21031010;2021;S;1;2,89;2,89;4422;2,89;0;27;MOLHO;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
6;115245;1173;MOLHO SHOYU TAMBAU 150ML;21031010;2021;S;1;2,89;2,89;4571;2,89;0;27;MOLHO;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
9;225521;1173;MOLHO SHOYU TAMBAU 150ML;21031010;2021;S;1;2,89;2,89;4458;2,89;0;27;MOLHO;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
13;202763;1166;MOLHO PIMENTA TAMBAU 150ML;21039021;2021;S;1;1,95;1,95;4585;1,95;0;27;MOLHO;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
9;186549;1160;CATCHUP SCH TAMBAU 200G;21032010;2021;S;1;1,75;1,75;4559;1,75;0;30;DERIVADO TOMATE;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
13;202892;1160;CATCHUP SCH TAMBAU 200G;21032010;2021;S;1;1,85;1,85;4602;1,85;0;30;DERIVADO TOMATE;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
13;185513;1160;CATCHUP SCH TAMBAU 200G;21032010;2021;S;1;1,85;1,85;4404;1,85;0;30;DERIVADO TOMATE;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
9;186615;1160;CATCHUP SCH TAMBAU 200G;21032010;2021;S;1;1,75;1,75;4457;1,75;0;30;DERIVADO TOMATE;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
9;146468;1160;CATCHUP SCH TAMBAU 200G;21032010;2021;S;1;1,75;1,75;4550;1,75;0;30;DERIVADO TOMATE;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
6;2484;1146;EXTRATO TOMATE SCH TAMBAU 140G;20029090;2021;S;1;1,15;1,15;4420;1,15;0;30;DERIVADO TOMATE;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
9;145274;1146;EXTRATO TOMATE SCH TAMBAU 140G;20029090;2021;S;1;1,15;1,15;4339;1,15;0;30;DERIVADO TOMATE;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
9;225450;1141;CATCHUP PIC TAMBAU 200G;21032010;2021;S;1;3,38;3,38;4458;3,38;0;30;DERIVADO TOMATE;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
9;229714;1141;CATCHUP PIC TAMBAU 200G;21032010;2021;S;1;3,38;3,38;4366;3,38;0;30;DERIVADO TOMATE;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
9;186500;1140;CATCHUP TAMBAU 200G;21032010;2021;S;1;3,55;3,55;4559;3,55;0;30;DERIVADO TOMATE;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
6;89016;1140;CATCHUP TAMBAU 200G;21032010;2021;ET;24;2,281667;54,760008;1007;2,281667;0;30;DERIVADO TOMATE;886;RECIFE MERCANTIL DE ALMIENTOS LTDA;1906
6;242803;1140;CATCHUP TAMBAU 200G;21032010;2021;S;1;3,55;3,55;4604;3,55;0;30;DERIVADO TOMATE;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
9;229634;1140;CATCHUP TAMBAU 200G;21032010;2021;S;1;3,55;3,55;4366;3,55;0;30;DERIVADO TOMATE;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
13;185429;1139;CATCHUP TAMBAU 400G;21032010;2021;S;1;4,55;4,55;4404;4,55;0;30;DERIVADO TOMATE;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
13;162913;1139;CATCHUP TAMBAU 400G;21032010;2021;S;1;4,55;4,55;4613;4,55;0;30;DERIVADO TOMATE;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
13;202832;1138;CATCHUP PIC TAMBAU 400G;21032010;2021;S;1;4,5;4,5;4585;4,5;0;30;DERIVADO TOMATE;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
13;185441;1138;CATCHUP PIC TAMBAU 400G;21032010;2021;S;1;4,5;4,5;4404;4,5;0;30;DERIVADO TOMATE;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
13;185600;1136;CATCHUP TAMBAU 830G;21032010;2021;S;1;5,4;5,4;4600;5,4;0;30;DERIVADO TOMATE;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
6;115304;1136;CATCHUP TAMBAU 830G;21032010;2021;S;1;5,35;5,35;4571;5,35;0;30;DERIVADO TOMATE;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
13;162929;1136;CATCHUP TAMBAU 830G;21032010;2021;S;1;5,4;5,4;4613;5,4;0;30;DERIVADO TOMATE;29;TAMBAU INDUSTRIA ALIMENTICIA LTDA;5102
6;89016;1136;CATCHUP TAMBAU 830G;21032010;2021;ET;36;3,365833;121,169988;1007;3,365833;0;30;DERIVADO TOMATE;886;RECIFE MERCANTIL DE ALMIENTOS LTDA;1906
13;219361;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;1;3,1;3,1;4530;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;237009;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;1;3,1;3,1;4243;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
9;225558;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;1;3,1;3,1;4458;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;237016;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;1;3,1;3,1;4243;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;202925;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;1;3,1;3,1;4602;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;154129;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;1;3,1;3,1;4621;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;154129;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;1;3,1;3,1;4621;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;242828;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;1;3,1;3,1;4604;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;219362;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;1;3,1;3,1;4530;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;154009;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;1;3,1;3,1;4414;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;236912;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;1;3,1;3,1;4243;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;219240;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;1;3,1;3,1;4530;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;242743;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;2;3,1;6,2;4604;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;185528;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;1;3,1;3,1;4404;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;154008;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;1;3,1;3,1;4414;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
9;150858;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;1;3,1;3,1;4593;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;81508;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;1;3,1;3,1;4592;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
9;229729;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;4;3,1;12,4;4578;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
9;229729;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;2;3,1;6,2;4578;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
9;229622;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;1;3,1;3,1;4366;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;223878;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;1;3,1;3,1;4566;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;302884;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;1;3,1;3,1;4307;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;219134;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;2;3,1;6,2;4530;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;162776;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;4;3,1;12,4;4453;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;162776;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;2;3,1;6,2;4453;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;185429;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;1;3,1;3,1;4404;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;162782;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;1;3,1;3,1;4453;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;162782;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2021;S;1;3,1;3,1;4453;3,1;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
